timestamp,close,close_time,volume
2024-07-16 17:00:00,162.13,2024-07-16 17:59:59.999,160470.152
2024-07-16 18:00:00,162.05,2024-07-16 18:59:59.999,123226.624
2024-07-16 19:00:00,161.94,2024-07-16 19:59:59.999,122099.273
2024-07-16 20:00:00,159.69,2024-07-16 20:59:59.999,96325.257
2024-07-16 21:00:00,160.51,2024-07-16 21:59:59.999,78405.003
2024-07-16 22:00:00,159.92,2024-07-16 22:59:59.999,92252.605
2024-07-16 23:00:00,160.62,2024-07-16 23:59:59.999,96870.315
2024-07-17 00:00:00,161.28,2024-07-17 00:59:59.999,81683.814
2024-07-17 01:00:00,161.91,2024-07-17 01:59:59.999,253569.514
2024-07-17 02:00:00,161.04,2024-07-17 02:59:59.999,71356.53
2024-07-17 03:00:00,160.92,2024-07-17 03:59:59.999,72656.806
2024-07-17 04:00:00,161.34,2024-07-17 04:59:59.999,85014.352
2024-07-17 05:00:00,161.4,2024-07-17 05:59:59.999,86005.037
2024-07-17 06:00:00,161.2,2024-07-17 06:59:59.999,79209.905
2024-07-17 07:00:00,160.6,2024-07-17 07:59:59.999,75013.682
2024-07-17 08:00:00,161.95,2024-07-17 08:59:59.999,151320.025
2024-07-17 09:00:00,163.52,2024-07-17 09:59:59.999,138495.962
2024-07-17 10:00:00,162.6,2024-07-17 10:59:59.999,102078.566
2024-07-17 11:00:00,160.84,2024-07-17 11:59:59.999,176945.978
2024-07-17 12:00:00,160.88,2024-07-17 12:59:59.999,88724.595
2024-07-17 13:00:00,161.81,2024-07-17 13:59:59.999,137594.19
2024-07-17 14:00:00,160.31,2024-07-17 14:59:59.999,144495.341
2024-07-17 15:00:00,158.08,2024-07-17 15:59:59.999,197951.003
2024-07-17 16:00:00,155.93,2024-07-17 16:59:59.999,376615.38
2024-07-17 17:00:00,156.48,2024-07-17 17:59:59.999,112837.355
2024-07-17 18:00:00,156.6,2024-07-17 18:59:59.999,72404.65
2024-07-17 19:00:00,156.83,2024-07-17 19:59:59.999,85677.556
2024-07-17 20:00:00,156.2,2024-07-17 20:59:59.999,44685.811
2024-07-17 21:00:00,156.44,2024-07-17 21:59:59.999,87012.607
2024-07-17 22:00:00,156.0,2024-07-17 22:59:59.999,53095.562
2024-07-17 23:00:00,155.5,2024-07-17 23:59:59.999,66138.869
2024-07-18 00:00:00,157.86,2024-07-18 00:59:59.999,101283.196
2024-07-18 01:00:00,159.16,2024-07-18 01:59:59.999,101998.873
2024-07-18 02:00:00,158.58,2024-07-18 02:59:59.999,158566.344
2024-07-18 03:00:00,158.93,2024-07-18 03:59:59.999,66397.86
2024-07-18 04:00:00,157.73,2024-07-18 04:59:59.999,62969.121
2024-07-18 05:00:00,159.14,2024-07-18 05:59:59.999,108362.447
2024-07-18 06:00:00,159.7,2024-07-18 06:59:59.999,108692.173
2024-07-18 07:00:00,158.66,2024-07-18 07:59:59.999,63614.416
2024-07-18 08:00:00,159.42,2024-07-18 08:59:59.999,82185.796
2024-07-18 09:00:00,159.42,2024-07-18 09:59:59.999,50251.109
2024-07-18 10:00:00,159.18,2024-07-18 10:59:59.999,64184.581
2024-07-18 11:00:00,159.45,2024-07-18 11:59:59.999,89154.36
2024-07-18 12:00:00,160.94,2024-07-18 12:59:59.999,195510.242
2024-07-18 13:00:00,160.68,2024-07-18 13:59:59.999,90498.51
2024-07-18 14:00:00,157.96,2024-07-18 14:59:59.999,231466.94
2024-07-18 15:00:00,156.37,2024-07-18 15:59:59.999,240112.29
2024-07-18 16:00:00,157.53,2024-07-18 16:59:59.999,154167.371
2024-07-18 17:00:00,156.02,2024-07-18 17:59:59.999,60306.864
2024-07-18 18:00:00,156.41,2024-07-18 18:59:59.999,235333.363
2024-07-18 19:00:00,156.98,2024-07-18 19:59:59.999,63575.708
2024-07-18 20:00:00,157.96,2024-07-18 20:59:59.999,55457.27
2024-07-18 21:00:00,158.38,2024-07-18 21:59:59.999,46764.657
2024-07-18 22:00:00,159.97,2024-07-18 22:59:59.999,104013.567
2024-07-18 23:00:00,159.22,2024-07-18 23:59:59.999,49837.066
2024-07-19 00:00:00,158.06,2024-07-19 00:59:59.999,84840.348
2024-07-19 01:00:00,158.57,2024-07-19 01:59:59.999,102853.608
2024-07-19 02:00:00,158.76,2024-07-19 02:59:59.999,79140.291
2024-07-19 03:00:00,161.83,2024-07-19 03:59:59.999,203148.599
2024-07-19 04:00:00,160.8,2024-07-19 04:59:59.999,109862.244
2024-07-19 05:00:00,162.29,2024-07-19 05:59:59.999,142492.716
2024-07-19 06:00:00,164.47,2024-07-19 06:59:59.999,365374.732
2024-07-19 07:00:00,161.42,2024-07-19 07:59:59.999,319515.501
2024-07-19 08:00:00,161.87,2024-07-19 08:59:59.999,253537.737
2024-07-19 09:00:00,160.58,2024-07-19 09:59:59.999,217553.242
2024-07-19 10:00:00,162.03,2024-07-19 10:59:59.999,154135.311
2024-07-19 11:00:00,162.65,2024-07-19 11:59:59.999,67878.724
2024-07-19 12:00:00,163.85,2024-07-19 12:59:59.999,149074.318
2024-07-19 13:00:00,167.04,2024-07-19 13:59:59.999,415622.794
2024-07-19 14:00:00,168.71,2024-07-19 14:59:59.999,398124.735
2024-07-19 15:00:00,168.8,2024-07-19 15:59:59.999,254838.727
2024-07-19 16:00:00,169.33,2024-07-19 16:59:59.999,599084.815
2024-07-19 17:00:00,170.57,2024-07-19 17:59:59.999,164425.643
2024-07-19 18:00:00,169.85,2024-07-19 18:59:59.999,119888.645
2024-07-19 19:00:00,170.46,2024-07-19 19:59:59.999,184160.771
2024-07-19 20:00:00,169.13,2024-07-19 20:59:59.999,100957.225
2024-07-19 21:00:00,168.06,2024-07-19 21:59:59.999,86335.999
2024-07-19 22:00:00,168.79,2024-07-19 22:59:59.999,66072.102
2024-07-19 23:00:00,169.13,2024-07-19 23:59:59.999,46594.413
2024-07-20 00:00:00,169.42,2024-07-20 00:59:59.999,79767.476
2024-07-20 01:00:00,170.21,2024-07-20 01:59:59.999,79115.986
2024-07-20 02:00:00,170.93,2024-07-20 02:59:59.999,94699.448
2024-07-20 03:00:00,169.57,2024-07-20 03:59:59.999,74743.659
2024-07-20 04:00:00,170.33,2024-07-20 04:59:59.999,46393.81
2024-07-20 05:00:00,169.92,2024-07-20 05:59:59.999,38502.975
2024-07-20 06:00:00,169.25,2024-07-20 06:59:59.999,55516.336
2024-07-20 07:00:00,168.57,2024-07-20 07:59:59.999,88076.161
2024-07-20 08:00:00,168.64,2024-07-20 08:59:59.999,62159.826
2024-07-20 09:00:00,169.06,2024-07-20 09:59:59.999,51514.26
2024-07-20 10:00:00,168.66,2024-07-20 10:59:59.999,41816.455
2024-07-20 11:00:00,168.03,2024-07-20 11:59:59.999,55295.532
2024-07-20 12:00:00,168.39,2024-07-20 12:59:59.999,54987.644
2024-07-20 13:00:00,168.22,2024-07-20 13:59:59.999,76726.137
2024-07-20 14:00:00,169.07,2024-07-20 14:59:59.999,55925.316
2024-07-20 15:00:00,169.28,2024-07-20 15:59:59.999,65785.68
2024-07-20 16:00:00,169.66,2024-07-20 16:59:59.999,124123.357
2024-07-20 17:00:00,174.24,2024-07-20 17:59:59.999,360706.836
2024-07-20 18:00:00,173.56,2024-07-20 18:59:59.999,111982.145
2024-07-20 19:00:00,172.42,2024-07-20 19:59:59.999,86001.72
2024-07-20 20:00:00,173.66,2024-07-20 20:59:59.999,55323.514
2024-07-20 21:00:00,174.49,2024-07-20 21:59:59.999,113913.356
2024-07-20 22:00:00,173.38,2024-07-20 22:59:59.999,126467.543
2024-07-20 23:00:00,173.6,2024-07-20 23:59:59.999,48250.874
2024-07-21 00:00:00,172.96,2024-07-21 00:59:59.999,75977.302
2024-07-21 01:00:00,174.08,2024-07-21 01:59:59.999,72825.183
2024-07-21 02:00:00,173.53,2024-07-21 02:59:59.999,79398.359
2024-07-21 03:00:00,173.14,2024-07-21 03:59:59.999,46999.811
2024-07-21 04:00:00,173.11,2024-07-21 04:59:59.999,81502.265
2024-07-21 05:00:00,173.13,2024-07-21 05:59:59.999,43850.599
2024-07-21 06:00:00,171.34,2024-07-21 06:59:59.999,97483.592
2024-07-21 07:00:00,171.33,2024-07-21 07:59:59.999,68474.029
2024-07-21 08:00:00,171.45,2024-07-21 08:59:59.999,43680.359
2024-07-21 09:00:00,172.65,2024-07-21 09:59:59.999,50254.12
2024-07-21 10:00:00,172.2,2024-07-21 10:59:59.999,49034.146
2024-07-21 11:00:00,172.88,2024-07-21 11:59:59.999,51944.636
2024-07-21 12:00:00,172.72,2024-07-21 12:59:59.999,51329.046
2024-07-21 13:00:00,173.09,2024-07-21 13:59:59.999,4210.251
